name,alt_name,ref_names,ra,ra_error,ref_ra,dec,dec_error,ref_dec,pm_ra,pm_ra_error,ref_pm_ra,pm_dec,pm_dec_error,ref_pm_dec,parallax,parallax_error,ref_parallax,position_epoch,lii,bii,period,period_error,ref_period,period_dot,period_dot_error,ref_period_dot,nu,nu_error,ref_nu,nu_dot,nu_dot_error,ref_nu_dot,nu_dot_2,nu_dot_2_error,ref_nu_dot_2,nu_dot_3,nu_dot_3_error,ref_nu_dot_3,period_epoch,dm,dm_error,ref_dm,dm_dot,dm_dot_error,ref_dm_dot,rm,rm_error,ref_rm,pulse_width_50,ref_pulse_width_50,pulse_width_10,ref_pulse_width_10,tau_scattering,ref_tau_scattering,flux_400_mhz,flux_400_mhz_error,ref_flux_400_mhz,flux_1400_mhz,flux_1400_mhz_error,ref_flux_1400_mhz,flux_2000_mhz,flux_2000_mhz_error,ref_flux_2000_mhz,flux_600_mhz,flux_600_mhz_error,ref_flux_600_mhz,flux_700_mhz,flux_700_mhz_error,ref_flux_700_mhz,flux_800_mhz,flux_800_mhz_error,ref_flux_800_mhz,flux_900_mhz,flux_900_mhz_error,ref_flux_900_mhz,flux_1600_mhz,flux_1600_mhz_error,ref_flux_1600_mhz,flux_3000_mhz,flux_3000_mhz_error,ref_flux_3000_mhz,spect_index,spect_index_error,ref_spect_index,binary_model,t0,t0_error,ref_t0,period_bin,period_bin_error,ref_period_bin,a1,a1_error,ref_a1,omega,omega_error,ref_omega,eccentricity,eccentricity_error,ref_eccentricity,epoch_asc,epoch_asc_error,ref_epoch_asc,epsilon_1,epsilon_1_error,ref_epsilon_1,epsilon_2,epsilon_2_error,ref_epsilon_2,min_mass,median_mass,companion_type,ref_companion_type,mass_ratio,mass_ratio_error,ref_mass_ratio,omega_asc,omega_asc_error,ref_omega_asc,distance,dm_distance_limit,dm_distance,dm_sin_bii,z_distance,x_distance,y_distance,assoc_object,discovery_survey,discovery_date,pulsar_type,ref_pulsar_type,number_glitches,luminosity_400_mhz,luminosity_1400_mhz,age,b_surf,e_dot,e_dot_d2,pm_tot,pm_tot_error,transverse_velocity,corr_period_dot,corr_age,corr_b_surf,b_lc,class
PSR J0406+6138,PSR B0402+61,dth78,61.62533583,8.3e-07,dgb+19,61.64483556,2.8e-07,dgb+19,12.4,0.1,dgb+19,22.74,0.08,dgb+19,0.22,0.05,,56000,144.02474647,7.04599296,0.5945761650437,8e-13,ywml10,5.57316e-15,3e-20,ywml10,1.681870311647,2e-12,ywml10,-1.576474e-14,8e-20,ywml10,,,,,,,53784,65.405,0.004,bkk+16,,,,8.18,0.08,sbg+19,18.4,lylg95,32.4,lylg95,1.8e-06,kl07,15,1,lylg95,2.8,0.2,lylg95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,1.785,8.02,0.515,2.449,11.873,,"gb1,gb2,gb3,gb4,lotaas",1978,R,,1,264.6,49.39,1690000,1840000000000,1e+33,5.9e+31,25.9,0.09,515.74,5.57e-15,1690000,1840000000000,82.2,1800
PSR J0146+6145,,ims94,26.59341667,0.00042,pkw+03,61.75077778,0.00019,pkw+03,-4.1,1,tck13,1.9,1,tck13,,,,49031,129.38403553,-0.43084691,8.6889941,4e-07,dk14,1.99e-12,5e-14,dk14,0.115088121,5e-09,dk14,-2.64e-14,6e-16,dk14,,,,,,,55762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,-0.027,2.782,10.784,XRS:4U_0142+61,misc,1994,"AXP,NRAD",,3,,,69100,133000000000000,1.2e+32,9.3e+30,4.5,1,77.13,1.99e-12,69100,133000000000000,1.9,1840
PSR J2333+6145,,bck+13,353.33103333,2.1e-05,bck+13,61.75835833,8.3e-06,bck+13,,,,,,,,,,56100,113.83077785,0.2746992,0.756899382059,7e-12,bck+13,1.1761e-15,6e-19,bck+13,1.321179569839,1.3e-11,bck+13,-2.0529e-15,1.1e-18,bck+13,,,,,,,56100,125,13,mss+20,,,,,,,23,mss+20,97,mss+20,,,,,,0.47,0.07,bck+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.729,,2.729,0.6,0.013,2.496,9.603,,"htru_eff,gbncc",2013,R,,,,3.5,10200000,955000000000,1.1e+32,1.4e+31,,0,,,,,20.6,1800
PSR J2337+6151,PSR B2334+61,dtws85,354.27400833,4.2e-05,ymw+10,61.850425,1.9e-05,ymw+10,-1,18,hlk+04,-15,16,hlk+04,,,,53100,114.28384523,0.23332224,0.495369868028,5e-12,ymw+10,1.934498e-13,8e-19,ymw+10,2.01869363589,2e-11,ymw+10,-7.88332e-13,3e-18,ymw+10,1.446e-23,9e-26,ymw+10,-3.7e-31,2e-32,ymw+10,54521,58.41,0.015,hlk+04,,,,-100,18,mwkj03,14.5,lylg95,35.7,lylg95,3.1e-07,kl07,10,2,lylg95,1.4,0.3,lylg95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,2.079,0.24,0.003,0.638,8.788,SNR:G114.3+0.3[frs93],"gb2,gb3,lotaas",1985,R,,1,4.9,0.69,40600,9910000000000,6.3e+34,1.3e+35,15,17,49.89,1.93e-13,40600,9910000000000,764,1800
PSR J2206+6151,,bck+13,331.57549583,2.5e-05,bck+13,61.86613889,8.3e-06,bck+13,,,,,,,,,,56100,104.73456094,4.97703825,0.322673549948,5e-12,bck+13,3.97e-16,4e-18,bck+13,3.09910744206,5e-11,bck+13,-3.81e-15,4e-17,bck+13,,,,,,,56100,168.8,0.08,mss+20,,,,,,,25,mss+20,49,mss+20,,,1.2,,slr+14,0.8,0.2,bck+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.099,,4.099,14.64,0.356,3.949,9.539,,"htru_eff,gbncc",2013,R,,,20.16,13.44,12900000,362000000000,4.7e+32,2.8e+31,,0,,,,,101,1800
PSR J2354+6155,PSR B2351+61,dbtb82,358.51992917,4.2e-07,dgb+19,61.92967917,2.8e-07,dgb+19,22.76,0.05,dgb+19,4.9,0.03,dgb+19,0.41,0.04,,56000,116.23934504,-0.19446944,0.944783886655,1.1e-11,hlk+04,1.626279e-14,9e-20,hlk+04,1.058443115007,1.2e-11,hlk+04,-1.821923e-14,9e-20,hlk+04,,,,,,,49405,94.662,0.006,hlk+04,,,,-75.9,0.4,fdr15,10.4,lylg95,37,lylg95,2.2e-06,kl07,17,3,lylg95,5,1,lylg95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,2.399,-0.32,-0.008,2.153,9.561,,"gb1,gb2,gb3,gb4,gbncc,lotaas",1982,R,,,97.92,28.8,920000,3970000000000,7.6e+32,1.3e+32,23.28,0.05,264.9,1.63e-14,921000,3970000000000,44.1,1800
PSR J2327+62,,mss+20,351.75,0,mss+20,62,0,mss+20,,,,,,,,,,,113.19673421,0.73479411,0.266,0,mss+20,,,,3.759398,0,mss+20,,,,,,,,,,,193.4,0.07,mss+20,,,,,,,4,mss+20,26,mss+20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.335,,4.335,2.48,0.056,3.984,10.207,,gbncc,2020,R,,,,,,,,,,0,,,,,,1800
PSR J1656+6203,,scb+19,254.042875,4.2e-05,tbc+20,62.06400278,2.5e-05,tbc+20,,,,,,,,,,57652,91.93833254,37.14396654,0.77615531125,4e-11,tbc+20,8.44e-16,2e-18,tbc+20,1.28840192872,7e-11,tbc+20,-1.401e-15,4e-18,tbc+20,,,,,,,57652,35.262,0.003,tbc+20,,,,,,,16.7,tbc+20,30.4,tbc+20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,25,21.29,15.095,19.917,9.174,,lotaas,2019,R,,,,,14600000,819000000000,7.1e+31,1.1e+29,,0,,,,,16.4,1800
PSR J1930+6205,,flm+23,292.67690417,2.2e-05,msk+24,62.09206944,9.9e-06,msk+24,,,,,,,,,,58306,93.66249861,19.38570787,1.456114943253,7e-12,msk+24,1.65394e-15,7e-20,msk+24,0.686758970941,3e-12,msk+24,-7.8006e-16,3e-20,msk+24,,,,,,,58306,67.5,0.3,flm+23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.734,,10.734,22.4,3.563,10.105,9.147,,"misc,gbncc",2023,R,,,,,13900000,1570000000000,2.1e+31,1.8e+29,,0,,,,,4.77,1800
PSR J2229+6205,PSR B2227+61,dbtb82,337.42430833,4e-05,hlk+04,62.09333889,1.9e-05,hlk+04,0.3,11,,10,10,,,,,49840,107.15416831,3.64475545,0.443054560638,4e-12,hlk+04,2.25534e-15,3e-20,hlk+04,2.257058359945,1.7e-11,hlk+04,-1.148942e-14,1.2e-19,hlk+04,-1.2e-26,3e-27,hlk+04,,,,49840,124.639,0.004,bkk+16,,,,-105.91,0.09,sbg+19,25.8,lylg95,35.3,lylg95,,,17,0.8,lylg95,0.8,0.1,lylg95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.013,,3.013,7.92,0.192,2.873,9.387,,"gb1,gb3,gbncc,lotaas,misc",1982,R,,,154.33,7.26,3110000,1010000000000,1e+33,1.1e+32,10,11,142.85,2.26e-15,3110000,1010000000000,109,1800
PSR J0157+6212,PSR B0154+61,dls72,29.4580975,4.2e-07,dgb+19,62.20740222,2.8e-07,dgb+19,1.57,0.06,dgb+19,44.8,0.04,dgb+19,0.56,0.03,,56000,130.5864633,0.32644615,2.35174493646,7e-11,hlk+04,1.889254e-13,5e-19,hlk+04,0.425216180759,1.1e-11,hlk+04,-3.415937e-14,9e-20,hlk+04,,,,,,,49709,30.21,0.03,hlk+04,,,,-29,3,npn+20,33.4,lylg95,118.9,lylg95,2e-07,kl07,6.5,0.8,lylg95,1.9,0.3,lylg95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,,1.385,0.17,0.01,1.382,9.684,,"jb1,gb3,gbncc,lotaas",1972,R,,3,21.53,6.29,197000,21300000000000,5.7e+32,1.7e+32,44.83,0.05,386.8,1.89e-13,197000,21300000000000,15.4,1800
PSR J1929+62,,slr+14,292.25,0.75,slr+14,62.26666667,0.3,slr+14,,,,,,,,,,56292,93.75777331,19.63493638,1.45600,7e-05,slr+14,,,,0.68681,4e-05,slr+14,,,,,,,,,,56292,67.7,0.4,mss+20,,,,,,,24,mss+20,48,mss+20,,,1.4,,slr+14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.972,,11.972,22.75,4.023,11.252,9.239,,"gbncc,lotaas",2014,R,,,200.66,,,,,,,0,,,,,,1800
PSR J0002+6216,,cwp+17,0.742375,8.3e-05,cwp+17,62.26927778,2.8e-05,cwp+17,32.5,0.6,bst+23,-13.7,0.6,bst+23,0.6,0.5,,55806,117.32661944,-0.07382139,0.1153635682680,1.4e-12,cwp+17,5.96703e-15,7e-20,cwp+17,8.66824782740,1e-10,cwp+17,-4.48354e-13,5e-18,cwp+17,,,,,,,55806,218.6,0.6,wcp+18,,,,,,,,,,,,,,,,0.022,,wu18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.357,,6.357,-0.28,-0.008,5.648,11.418,"GRS:4FGL_J0002.8+6217[aab+22],XRS:1XSPS_J000257.6+621609[wcp+18]",FermiBlind,2017,HE,wcp+18,,,0.89,306000,840000000000,1.5e+35,3.8e+33,35.3,0.6,1062.96,5.96e-15,306000,839000000000,5130,1810
PSR J0215+6218,,llc98,33.98594167,4e-05,hlk+04,62.30926944,2.7e-05,hlk+04,,,,,,,,,,51341,132.57542306,1.03027246,0.548879819155,3e-12,hlk+04,6.6212e-16,3e-20,hlk+04,1.821892452777,9e-12,hlk+04,-2.19776e-15,9e-20,hlk+04,3.2e-26,6e-27,hlk+04,,,,51341,84,0.05,hlk+04,,,,380.9,1,hmvd18,41,mss+20,105,mss+20,,,14.5,,slr+14,3.7,0.7,llc98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.004,,2.004,1.51,0.036,1.475,9.856,,"misc,gbncc",1998,R,,1,58.23,14.86,13100000,610000000000,1.6e+32,3.9e+31,,0,,,,,34.6,1800
PSR J2343+6221,,hrk+08,355.75,0,hrk+08,62.35,0,hrk+08,,,,,,,,,,54100,115.08457342,0.52553508,1.799,0,hrk+08,,,,0.555864,0,hrk+08,,,,,,,,,,54100,116.6,0.5,mss+20,,,,-44.9,0.9,npn+20,56,mss+20,98,mss+20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.619,,2.619,1.07,0.024,2.372,9.61,,"gbt350,gbncc",2008,R,,,,,,,,,,0,,,,,,1800
PSR J2105+6223,,kkl+15,316.303875,8.3e-05,kkl+15,62.38486111,2.8e-05,kkl+15,,,,,,,,,,56774,99.79303954,10.17635422,2.30487883766,4e-11,kkl+15,5.219e-15,6e-19,kkl+15,0.433862285366,7e-12,kkl+15,-9.824e-16,1e-19,kkl+15,,,,,,,56774,50.75,0.08,kkl+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.723,,2.723,8.97,0.481,2.641,8.956,,gbncc,2015,R,kkl+15,,,,7000000,3510000000000,1.7e+31,2.3e+30,,0,,,,,2.69,1800
PSR J0125+62,,slr+14,21.5,0.75,slr+14,62.58333333,0.3,slr+14,,,,,,,,,,56292,126.89861946,-0.02192596,1.70823,0.0001,slr+14,,,,0.58540,4e-05,slr+14,,,,,,,,,,56292,118,0.5,mss+20,,,,,,,17,mss+20,61,mss+20,,,3.4,,slr+14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.403,,2.403,-0.05,-0.001,1.922,9.943,,gbncc,2014,R,,,19.63,,,,,,,0,,,,,,1800
